x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
7.900000214576721191e-01,-1.348290538771834690e-06,-2.094410210847854614e-01,-7.059282809495925903e-02,5.434700869955122471e-04,-1.949335485696792603e-01,-6.459888815879821777e-02
7.950000166893005371e-01,-1.288090857087809127e-06,-2.022401094436645508e-01,-7.053585350513458252e-02,4.386368382256478071e-04,-1.883415430784225464e-01,-6.461113691329956055e-02
8.000000119209289551e-01,-1.234775368175178301e-06,-1.950458288192749023e-01,-7.041370123624801636e-02,3.341704432386904955e-04,-1.817473620176315308e-01,-6.456343829631805420e-02
8.050000071525573730e-01,-1.154122287516656797e-06,-1.878640353679656982e-01,-7.022526860237121582e-02,2.303818619111552835e-04,-1.751572340726852417e-01,-6.445460766553878784e-02
8.100000023841857910e-01,-1.081061668628535699e-06,-1.807020306587219238e-01,-6.996948271989822388e-02,1.277253031730651855e-04,-1.685772538185119629e-01,-6.428342312574386597e-02
8.149999976158142090e-01,-9.995721939048962668e-07,-1.735665649175643921e-01,-6.964525580406188965e-02,2.655459320521913469e-05,-1.620141118764877319e-01,-6.404872238636016846e-02
8.199999928474426270e-01,-9.114413046518166084e-07,-1.664645224809646606e-01,-6.925156712532043457e-02,-7.271418144227936864e-05,-1.554740965366363525e-01,-6.374931335449218750e-02
8.249999880790710449e-01,-8.291373774227395188e-07,-1.594031304121017456e-01,-6.878729164600372314e-02,-1.697177212918177247e-04,-1.489639878273010254e-01,-6.338394433259963989e-02
8.299999833106994629e-01,-7.367398211499676108e-07,-1.523894369602203369e-01,-6.825137138366699219e-02,-2.640739257913082838e-04,-1.424906849861145020e-01,-6.295150518417358398e-02
8.349999785423278809e-01,-6.331524105007702019e-07,-1.454307287931442261e-01,-6.764282286167144775e-02,-3.553197020664811134e-04,-1.360609978437423706e-01,-6.245076656341552734e-02
8.400000333786010742e-01,-5.415390660346020013e-07,-1.385345458984375000e-01,-6.696048378944396973e-02,-4.431944980751723051e-04,-1.296819895505905151e-01,-6.188052147626876831e-02
8.450000286102294922e-01,-4.340580517236958258e-07,-1.317083537578582764e-01,-6.620334088802337646e-02,-5.272905691526830196e-04,-1.233610212802886963e-01,-6.123960390686988831e-02
8.500000238418579102e-01,-3.322965653751452919e-07,-1.249598339200019836e-01,-6.537035107612609863e-02,-6.072695832699537277e-04,-1.171053647994995117e-01,-6.052683666348457336e-02
8.550000190734863281e-01,-2.307409943114180351e-07,-1.182968020439147949e-01,-6.446042656898498535e-02,-6.827602628618478775e-04,-1.109224930405616760e-01,-5.974103882908821106e-02
8.600000143051147461e-01,-1.137501257630901819e-07,-1.117265820503234863e-01,-6.347258388996124268e-02,-7.534514297731220722e-04,-1.048200279474258423e-01,-5.888098478317260742e-02
8.650000095367431641e-01,-1.723089937399890914e-08,-1.052575930953025818e-01,-6.240570917725563049e-02,-8.190096123144030571e-04,-9.880561381578445435e-02,-5.794552713632583618e-02
8.700000047683715820e-01,9.369991715857395320e-08,-9.889756888151168823e-02,-6.125880777835845947e-02,-8.791727013885974884e-04,-9.288690239191055298e-02,-5.693349987268447876e-02
8.750000000000000000e-01,2.063306965283118188e-07,-9.265496581792831421e-02,-6.003080680966377258e-02,-9.336306829936802387e-04,-8.707199245691299438e-02,-5.584369599819183350e-02
8.799999952316284180e-01,3.148662131025048438e-07,-8.653761446475982666e-02,-5.872067064046859741e-02,-9.820994455367326736e-04,-8.136884123086929321e-02,-5.467497184872627258e-02
8.849999904632568359e-01,4.088625757958652684e-07,-8.055386692285537720e-02,-5.732738226652145386e-02,-1.024344237521290779e-03,-7.578549534082412720e-02,-5.342615395784378052e-02
8.899999856948852539e-01,5.187543479223677423e-07,-7.471211999654769897e-02,-5.584993213415145874e-02,-1.060110866092145443e-03,-7.033026218414306641e-02,-5.209609866142272949e-02
8.949999809265136719e-01,6.141844437479448970e-07,-6.902091950178146362e-02,-5.428723990917205811e-02,-1.089216675609350204e-03,-6.501130759716033936e-02,-5.068362876772880554e-02
8.999999761581420898e-01,7.062226359266787767e-07,-6.348896026611328125e-02,-5.263829231262207031e-02,-1.111444318667054176e-03,-5.983710289001464844e-02,-4.918759688735008240e-02
9.050000309944152832e-01,7.944238404888892546e-07,-5.812446027994155884e-02,-5.090207979083061218e-02,-1.126608694903552532e-03,-5.481579527258872986e-02,-4.760684445500373840e-02
9.100000262260437012e-01,8.708780114830005914e-07,-5.293644964694976807e-02,-4.907760024070739746e-02,-1.134562422521412373e-03,-4.995607957243919373e-02,-4.594026505947113037e-02
9.150000214576721191e-01,9.400114890922850464e-07,-4.793364554643630981e-02,-4.716379940509796143e-02,-1.135166268795728683e-03,-4.526654258370399475e-02,-4.418669268488883972e-02
9.200000166893005371e-01,1.012384473142446950e-06,-4.312486201524734497e-02,-4.515973851084709167e-02,-1.128329313360154629e-03,-4.075572267174720764e-02,-4.234502464532852173e-02
9.250000119209289551e-01,1.065398805621953215e-06,-3.851896151900291443e-02,-4.306432232260704041e-02,-1.113931182771921158e-03,-3.643209114670753479e-02,-4.041413590312004089e-02
9.300000071525573730e-01,1.114214910558075644e-06,-3.412487730383872986e-02,-4.087657108902931213e-02,-1.091918093152344227e-03,-3.230460733175277710e-02,-3.839286416769027710e-02
9.350000023841857910e-01,1.144336806646606419e-06,-2.995192632079124451e-02,-3.859552368521690369e-02,-1.062236260622739792e-03,-2.838179841637611389e-02,-3.628015890717506409e-02
9.399999976158142090e-01,1.168693756881111767e-06,-2.600881271064281464e-02,-3.622012212872505188e-02,-1.024872646667063236e-03,-2.467245422303676605e-02,-3.407487273216247559e-02
9.449999928474426270e-01,1.176910132016928401e-06,-2.230491675436496735e-02,-3.374942764639854431e-02,-9.798177052289247513e-04,-2.118531800806522369e-02,-3.177595138549804688e-02
9.499999880790710449e-01,1.170425207419611979e-06,-1.884940825402736664e-02,-3.118241764605045319e-02,-9.271122398786246777e-04,-1.792918331921100616e-02,-2.938227355480194092e-02
9.549999833106994629e-01,1.147299030890280847e-06,-1.565150544047355652e-02,-2.851811982691287994e-02,-8.667772053740918636e-04,-1.491281110793352127e-02,-2.689274773001670837e-02
9.599999785423278809e-01,1.106700096897839103e-06,-1.272049453109502792e-02,-2.575552649796009064e-02,-7.988946163095533848e-04,-1.214499492198228836e-02,-2.430633082985877991e-02
9.649999737739562988e-01,1.046634679369162768e-06,-1.006556767970323563e-02,-2.289367839694023132e-02,-7.235560915432870388e-04,-9.634504094719886780e-03,-2.162193134427070618e-02
9.700000286102294922e-01,9.689738362794741988e-07,-7.696099579334259033e-03,-1.993156969547271729e-02,-6.408818298950791359e-04,-7.390070706605911255e-03,-1.883847638964653015e-02
9.750000238418579102e-01,8.683020382704853546e-07,-5.621587857604026794e-03,-1.686828210949897766e-02,-5.510010523721575737e-04,-5.420545581728219986e-03,-1.595496758818626404e-02
9.800000190734863281e-01,7.453720058947510552e-07,-3.851267974823713303e-03,-1.370282098650932312e-02,-4.540849477052688599e-04,-3.734581405296921730e-03,-1.297033485025167465e-02
9.850000143051147461e-01,5.985385769236017950e-07,-2.394545124843716621e-03,-1.043421961367130280e-02,-3.503091284073889256e-04,-2.340921899303793907e-03,-9.883539751172065735e-03
9.900000095367431641e-01,4.270887359325570287e-07,-1.260817865841090679e-03,-7.061518728733062744e-03,-2.398828219156712294e-04,-1.248183776624500751e-03,-6.693565752357244492e-03
9.950000047683715820e-01,2.271513892537768697e-07,-4.595149366650730371e-04,-3.583763726055622101e-03,-1.230309280799701810e-04,-4.650149203371256590e-04,-3.399387467652559280e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
